1523,Orrin Bauch,1976-06-04
1524,Johnathan Bins,1964-08-05
1525,Donavon Schneider,1989-07-01
1526,Jaden Altenwerth,1952-09-23
1527,Sidney Windler,1994-11-04
1528,Jerrod D'Amore,1987-12-30
1529,Dalton Koepp,1999-10-17
1530,Franco Langosh,1953-09-03
1531,Marilie Zieme,1957-06-30
1532,Preston Willms,1974-08-14
1533,Mozelle Rice,1957-09-05
1534,Gabrielle Huel,1999-08-14
1535,Avery Krajcik,1972-08-10
1536,Edwardo Ratke,1975-08-02
1537,Sonia Herzog,1950-07-14
1538,Alia Stoltenberg,1959-03-14
1539,Delilah Cremin,1956-06-19
1540,Zoey Becker,1979-08-16
1541,Michel Bruen,1957-04-18
1542,Nils Powlowski,1979-10-02
1543,Patricia Kirlin,1987-12-05
1544,Caleb Batz,1968-01-28
1545,Blaze Muller,1997-10-15
1546,Gudrun Buckridge,1968-08-08
1547,Ubaldo Buckridge,1968-06-05
1548,Mossie Bode,1968-03-19
1549,Ezequiel Kilback,1987-01-19
1550,Kristian Will,1971-11-30
1551,Sharon Ruecker,1983-07-11
1552,Cleora Keeling,1997-02-01
1553,Jillian Muller,1998-01-05
1554,Lelia Hane,1986-06-06
1555,Milton Greenholt,1995-05-03
1556,Ahmad Rogahn,1968-08-07
1557,Evangeline Becker,1968-05-04
1558,Euna Hamill,1990-04-16
1559,Nicole Lebsack,1970-06-26
1560,Alphonso Welch,1966-10-28
1561,Mack Stark,1994-11-27
1562,Kaya Stokes,1988-04-24
1563,Daisy Schiller,1981-11-22
1564,Melvina Gusikowski,1951-12-18
1565,Tracy Bernhard,1979-04-04
1566,Jensen Nolan,1976-10-12
1567,Gonzalo Barrows,1993-02-23
1568,Candida Medhurst,1989-04-24
1569,Arlie Hudson,1950-03-26
1570,Mason Walker,1978-03-27
1571,Hayden Schroeder,1981-10-23
1572,Vilma Quitzon,1965-01-26
1573,Hermann O'Reilly,1988-09-28
1574,Efrain Collins,1970-05-01
1575,Darren Kihn,1981-06-16
1576,Kenneth Crona,1982-06-28
1577,Jarrell Braun,1974-02-17
1578,Mollie Murazik,1991-03-26
1579,Ena Kulas,1954-06-13
1580,Ernest Abernathy,1978-05-22
1581,David Lemke,1975-04-10
1582,Adriana O'Kon,1961-12-09
1583,Lulu VonRueden,1960-05-13
1584,Cordia Lowe,1989-12-07
1585,Camren Moen,1967-02-19
1586,Haley Pacocha,1957-05-19
1587,Paige Lindgren,1951-09-21
1588,Camylle Prohaska,1956-11-08
1589,Gideon Predovic,1954-11-02
1590,Lois Rodriguez,1990-01-28
1591,Domenick Marquardt,1997-04-05
1592,Elinor Blanda,1994-03-02
1593,Constance MacGyver,1971-04-08
1594,Angelina Bartell,1964-07-08
1595,Francisco Hoeger,1974-05-09
1596,Jayda Collier,1960-02-28
1597,Vilma Hettinger,1985-08-23
1598,Anna Greenfelder,1993-11-29
1599,Madisen Schroeder,1965-07-03
1600,Caesar Grimes,1975-11-07
1601,Lilian Kemmer,1989-01-28
1602,Thea Dooley,1989-06-11
1603,Flo Boyer,1990-11-23
1604,Emma Reinger,1979-01-10
1605,Aryanna Ernser,1977-08-10
1606,Gladyce Welch,1962-11-24
1607,Ward Lesch,1965-03-10
1608,Jameson Maggio,1978-01-05
1609,Nicolas Miller,1962-06-26
1610,Jayden Ritchie,1971-02-21
1611,Trenton Dickinson,1977-05-05
1612,Granville White,1986-04-16
1613,Allie Stark,1978-07-24
1614,Lazaro Leuschke,1973-08-12
1615,June Schuppe,1962-08-24
1616,Alverta Wiza,1952-03-19
1617,Cristian Sawayn,1969-04-16
1618,Delbert Donnelly,1967-01-19
1619,Reginald Zieme,1959-09-20
1620,Pamela Little,1969-01-14
1621,Ladarius Kovacek,1980-10-14
1622,Earline Lehner,1985-12-20
1623,Carroll Collins,1995-03-07
1624,Theodore Hermann,1994-06-14
1625,Odell Wyman,1966-10-04
1626,Esteban Ruecker,1969-07-27
1627,Oran Reinger,1986-06-11
1628,Dedric Greenfelder,1967-01-22
1629,Keshaun Metz,1976-06-29
1630,Ray Gaylord,1986-02-18
1631,Deion Collier,1959-03-25
1632,Mack Mohr,1980-03-20
1633,Joaquin Cartwright,1962-09-23
1634,Jakayla Wiegand,1979-04-22
1635,Tillman Medhurst,1995-07-16
1636,Jo Ratke,1976-08-08
1637,Elnora Stokes,1951-02-13
1638,Janessa Kuphal,1955-08-08
1639,Agustin Keebler,1984-08-19
1640,Wyatt Baumbach,1962-09-16
1641,Addison Marquardt,1974-02-14
1642,Howell Bogan,1957-01-20
1643,Emmy Sauer,1991-06-19
1644,Beryl Pfannerstill,1958-05-09
1645,Selmer Torp,1952-08-30
1646,Edwardo Daugherty,1970-11-21
1647,Tristin Buckridge,1953-08-14
1648,Fabiola Volkman,1985-11-15
1649,Felicita Hoppe,1971-07-11
1650,Corene Mitchell,1986-03-12
1651,Bertha Lakin,1988-01-28
1652,Ethyl Considine,1956-01-12
1653,Tyra Schaden,1978-01-02
1654,Adeline Ortiz,1953-01-10
1655,Rodolfo Bins,1974-04-13
1656,Jerald Smith,1981-03-29
1657,Jess Klocko,1962-01-06
1658,Amos Mante,1981-06-04
1659,Jennings Hirthe,1956-10-14
1660,Giuseppe Ebert,1984-08-15
1661,Henriette Fay,1963-06-12
1662,Omer Grant,1958-05-28
1663,Retha Reynolds,1990-04-23
1664,Kennedi Feil,1965-06-21
1665,Amya Moen,1953-04-24
1666,Annetta Prohaska,1980-12-07
1667,Eddie Brakus,1956-12-11
1668,Blair Hirthe,1994-12-09
1669,Emile Luettgen,1961-05-23
1670,Melvina Kertzmann,1983-12-10
1671,Bettye Kertzmann,1994-03-20
1672,Jairo Haag,1997-05-11
1673,Felicity Jast,1983-10-10
1674,Jazmyn Wolf,1974-12-11
1675,Paul Stroman,1979-07-06
1676,Ralph Dare,1991-07-08
1677,Oleta Price,1963-04-03
1678,Mekhi Nienow,1962-01-13
1679,Jamel Hauck,1952-12-18
1680,Vergie Barton,1996-08-20
1681,Nolan Cummings,1953-11-03
1682,Leon Kunze,1989-04-07
1683,Adeline McDermott,1993-11-09
1684,Arvid Frami,1968-08-07
1685,Leda Bosco,1980-10-02
1686,Shawna Barrows,1984-05-12
1687,Ansel Simonis,1950-06-09
1688,Olaf Gleason,1958-10-14
1689,Jeffery Waters,1954-11-08
1690,Owen Schuster,1967-11-12
1691,Zita Haag,1987-09-13
1692,Filomena Barrows,1955-11-09
1693,Dwight Von,1954-04-24
1694,Malachi Osinski,1958-03-11
1695,Kathleen Parker,1956-09-28
1696,Hadley Cronin,1972-01-22
1697,Esther Sipes,1976-07-05
1698,Chris DuBuque,1966-10-19
1699,Macey Huel,1955-02-13
1700,Gustave Adams,1951-08-15
1701,Kacie Rogahn,1999-08-23
1702,Kellen Prohaska,1960-06-02
1703,Miguel Hammes,1986-07-21
1704,Alexandra DuBuque,1985-09-09
1705,Kacey DuBuque,1953-12-01
1706,Berta Carter,1953-10-17
1707,Enid Blick,1988-05-26
1708,Bobby Schumm,1985-04-30
1709,Doug Nolan,1966-11-12
1710,Elmo Runolfsdottir,1952-01-28
1711,Maggie Rosenbaum,1991-12-19
1712,Peyton Prosacco,1966-11-26
1713,Gina Runolfsson,1997-02-24
1714,Vergie Runte,1964-07-14
1715,Loren Runolfsson,1969-08-05
1716,Theron Hessel,1991-12-19
1717,Scarlett Towne,1970-12-02
1718,Frederique Jenkins,1987-02-10
1719,Justine Hoeger,1962-04-07
1720,Marques Reilly,1986-01-29
1721,Reuben Little,1991-01-11
1722,Cathryn King,1954-03-31
1723,Reese Koch,1957-09-17
1724,Thurman Lueilwitz,1999-10-24
1725,Sherman Wiegand,1971-03-05
1726,Peter Stehr,1955-04-04
1727,Sadye Wolff,1995-08-12
1728,Yadira Upton,1991-05-28
1729,Helga DuBuque,1959-09-13
1730,Yadira Morissette,1970-12-21
1731,Kameron Lakin,1970-07-30
1732,Fredrick Skiles,1968-09-16
1733,Reyna Kuhic,1975-05-01
1734,Dallas Bechtelar,1961-01-26
1735,Lolita Reinger,1964-02-06
1736,Modesta Prosacco,1961-05-12
1737,Reva Morar,1987-06-20
1738,Arden Tremblay,1975-03-02
1739,Gus Rutherford,1963-12-26
1740,Dejon Will,1965-11-25
1741,Aisha Hansen,1997-11-10
1742,Emmie Konopelski,1987-11-04
1743,Anabelle Dach,1954-02-20
1744,Onie Wyman,1970-06-22
1745,Marlen Dietrich,1996-07-17
1746,Clair Rippin,1971-07-20
1747,Allene Runte,1988-08-23
1748,Cullen Runolfsson,1971-02-24
1749,Stacy Wolf,1972-02-19
1750,Millie Stark,1972-11-05
1751,Tate Cremin,1997-04-19
1752,Lazaro Brakus,1982-07-18
1753,Neva Casper,1951-12-15
1754,Hans Lynch,1998-10-09
1755,Darby Wolf,1970-12-25
1756,Lavinia Rodriguez,1991-12-01
1757,Izabella Hammes,1956-03-20
1758,Colton MacGyver,1962-05-20
1759,Juliet Russel,1982-12-20
1760,Virgil Wuckert,1967-11-03
1761,Dorothy Mitchell,1965-04-18
1762,Patricia Shanahan,1963-01-14
1763,Alyson Ebert,1953-03-10
1764,Alvina Jast,1950-07-03
1765,Reid Dare,1978-11-19
1766,Libbie Wolff,1958-02-20
1767,Filiberto Auer,1994-12-30
1768,Katlynn Stark,1974-04-21
1769,Karine Hermann,1952-10-05
1770,Jalon Swift,1991-07-28
1771,Claudine Feeney,1963-03-16
1772,Jameson Schumm,1968-12-09
1773,Darrel Watsica,1990-05-30
1774,Sigurd Denesik,1969-04-02
1775,Edgardo Turner,1963-01-10
1776,Roosevelt Kub,1960-06-21
1777,Bonita Wyman,1990-11-13
1778,Jo Rowe,1993-10-05
1779,Leopoldo Kohler,1967-03-03
1780,Ignatius Stiedemann,1977-05-12
1781,Mac Treutel,1991-07-18
1782,Kiera Crona,1990-04-04
1783,Agnes VonRueden,1968-09-12
1784,Fatima Stanton,1981-11-21
1785,Abdiel Skiles,1962-06-07
1786,Percy Prosacco,1980-02-08
1787,Adrain Mitchell,1966-03-24
1788,Keanu Lynch,1957-09-05
1789,Kolby Batz,1969-11-14
1790,Travon Franecki,1969-05-17
1791,Rogelio Konopelski,1988-10-13
1792,Garnett Tromp,1955-01-17
1793,Grayson Keeling,1965-09-20
1794,Aurelie Armstrong,1981-03-14
1795,Jeromy Lind,1971-06-08
1796,Carson Schumm,1952-11-30
1797,Delfina Lowe,1994-07-31
1798,Herminio O'Connell,1987-09-04
1799,Elvie Sporer,1978-09-29
1800,Hardy Rolfson,1979-09-12
1801,Kaylie Purdy,1991-03-19
1802,Daron Glover,1977-02-27
1803,Ansley O'Kon,1990-12-26
1804,Omari Terry,1964-08-23
1805,Karen Huel,1976-07-30
1806,Hester Dare,1993-08-06
1807,Winona Kuhn,1963-03-26
1808,Trevor Orn,1996-06-06
1809,Jayden Kunde,1980-12-13
1810,Laisha Bailey,1968-09-09
1811,Benton Greenholt,1996-10-27
1812,Jonathan Beier,1964-09-25
1813,Shannon Shields,1963-03-12
1814,Julian Stiedemann,1997-05-06
1815,Agustina Miller,1976-03-11
1816,Gladys Boyle,1954-07-03
1817,Athena Buckridge,1954-02-05
1818,Jeffery Corwin,1962-11-02
1819,Jon Hammes,1966-10-15
1820,Hector Kessler,1969-05-17
1821,Rosie Dickens,1969-11-05
1822,Kirsten Gaylord,1978-02-27
1823,Stephanie Konopelski,1961-07-22
1824,Howell Zulauf,1957-03-07
1825,Kelsi Herzog,1989-01-06
1826,Ruben Koelpin,1976-01-06
1827,Kendra Lehner,1954-08-27
1828,Jeanne Cruickshank,1953-10-09
1829,Laverna Bauch,1987-01-29
1830,Lydia Rutherford,1977-11-27
1831,Dave Flatley,1973-11-20
1832,Marcia Marks,1968-04-13
1833,Vivianne Boyer,1980-03-04
1834,Alba West,1963-05-29
1835,Blair Cremin,1989-04-18
1836,Antonetta Schoen,1985-01-07
1837,Pasquale Quigley,1975-07-23
1838,Lurline Mayert,1989-09-07
1839,Emil Schamberger,1955-05-17
1840,Margie Stanton,1962-12-25
1841,Assunta Carter,1956-06-26
1842,Darwin Spinka,1982-10-21
1843,Mateo McKenzie,1985-08-04
1844,Minnie Kutch,1974-12-24
1845,Melissa Haley,1999-12-14
1846,Nathanael Schroeder,1967-11-02
1847,Kaylee Auer,1967-12-26
1848,Hobart Murphy,1954-10-25
1849,Rowland Shanahan,1968-01-24
1850,Sabina Douglas,1983-02-12
1851,Christian Johnson,1967-06-22
1852,Merl Donnelly,1990-12-05
1853,Mireya Hermiston,1959-12-03
1854,Arnulfo Miller,1988-11-15
1855,Hank Moen,1983-02-21
1856,Tavares Boyle,1960-06-11
1857,Heber Vandervort,1982-02-20
1858,Nova Langosh,1982-06-11
1859,Khalil Beer,1954-03-21
1860,Orrin Bogan,1967-01-31
1861,Garrick Skiles,1951-01-15
1862,Bettye Turcotte,1952-04-14
1863,Walter Kohler,1962-11-03
1864,Johnathon Eichmann,1962-05-22
1865,Lonie Jenkins,1950-04-27
1866,Carey Mills,1992-11-19
1867,Ricky Emard,1953-12-18
1868,Arch Willms,1968-05-25
1869,Dave McClure,1992-06-17
1870,Emerald Connelly,1980-11-24
1871,Curtis Runolfsson,1970-05-11
1872,Ressie Beer,1956-01-02
1873,Scarlett Gaylord,1976-04-30
1874,Charlie Rolfson,1953-10-22
1875,Malcolm Schamberger,1999-02-28
1876,Brandy Mante,1959-07-09
1877,Rahul Schuppe,1957-08-22
1878,Davin Waelchi,1958-03-09
1879,Wilmer Hammes,1957-11-17
1880,Dorris Daugherty,1975-07-05
1881,Alta Donnelly,1967-06-01
1882,Hipolito Satterfield,1985-09-12
1883,Jenifer Boyle,1986-08-09
1884,Virgie Kilback,1956-03-13
1885,Wilford Lockman,1965-10-15
1886,Maurice Ernser,1984-07-22
1887,Jody Ziemann,1953-09-17
1888,Erica Friesen,1986-03-02
1889,Gregorio O'Keefe,1984-03-15
1890,Monique DuBuque,1984-11-28
1891,Catherine Reynolds,1972-06-29
1892,Coby Raynor,1971-08-12
1893,Leopold Trantow,1959-05-27
1894,Jasmin VonRueden,1992-12-03
1895,Rogelio Becker,1963-06-12
1896,Clinton Batz,1973-10-27
1897,Brianne Rice,1974-11-04
1898,Hallie Roberts,1984-06-21
1899,Blaise Bayer,1997-10-12
1900,Hobart Powlowski,1981-06-21
1901,Zander VonRueden,1983-02-02
1902,Vita Kilback,1969-05-29
1903,Jaylin Gorczany,1987-02-27
1904,Dusty Frami,1988-07-31
1905,Alec Hauck,1970-08-23
1906,Eveline Kihn,1962-08-20
1907,Hester Steuber,1978-06-03
1908,Hailie Hessel,1952-06-26
1909,Jayne Morissette,1979-06-04
1910,Lily Botsford,1984-12-19
1911,Kim Hyatt,1952-02-16
1912,Janet Deckow,1976-12-12
1913,Isadore Parker,1955-10-26
1914,Torrance Renner,1971-09-21
1915,Mustafa Corkery,1961-09-07
1916,Jordy Okuneva,1953-12-18
1917,Seamus Pacocha,1994-10-24
1918,Jarred Langosh,1991-08-22
1919,Rosanna Beier,1966-04-27
1920,Sheldon Johnston,1954-06-21
1921,Violette Raynor,1985-10-12
1922,Trace Willms,1989-09-03
1923,Misty Windler,1998-04-30
1924,Leonora Bartoletti,1970-07-16
1925,Dawn Ruecker,1952-04-17
1926,Cielo Larson,1974-09-06
1927,Shanelle Moen,1971-01-22
1928,Gregorio Lueilwitz,1998-03-12
1929,Newell Haley,1983-11-21
1930,Candelario D'Amore,1998-07-25
1931,Augustus Wintheiser,1973-05-11
1932,Aimee Powlowski,1977-03-15
1933,Ada Bergnaum,1988-02-02
1934,Emory Bradtke,1964-10-18
1935,Litzy Armstrong,1981-10-03
1936,Kyleigh Dooley,1974-07-22
1937,Karine Wyman,1956-02-05
1938,Lemuel Gaylord,1959-09-17
1939,Jailyn Emard,1990-12-26
1940,Adeline Johnson,1965-04-24
1941,Imogene Zboncak,1995-09-20
1942,Luz Ernser,1991-12-13
1943,Josephine Kirlin,1999-12-02
1944,Maynard Hessel,1987-12-10
1945,Amely Dach,1962-11-09
1946,Vincenzo Hirthe,1997-06-15
1947,Carolina Abshire,1965-03-20
1948,Antonietta Kilback,1962-03-13
1949,Lauren Hodkiewicz,1951-11-24
1950,Clotilde Leannon,1978-07-13
1951,Roberto Schmidt,1983-04-29
1952,Ethyl Leffler,1980-06-04
1953,Davin Kassulke,1978-08-29
1954,Andres Weber,1979-10-26
1955,Eden Skiles,1953-12-14
1956,Mable Gulgowski,1969-09-23
1957,Myra Hackett,1997-01-28
1958,Elvera Cremin,1964-02-28
1959,Noemi Prohaska,1996-01-16
1960,Helga Kassulke,1950-04-30
1961,Antonia Reichert,1991-03-19
1962,Eloy Streich,1991-12-11
1963,Jacky Mosciski,1978-09-13
1964,Ralph Gusikowski,1968-08-08
1965,Gay Heaney,1970-01-23
1966,Jillian McKenzie,1957-09-17
1967,Franco Kovacek,1970-09-22
1968,Neoma Turner,1964-06-04
1969,Kristy Brown,1994-05-04
1970,Hettie Sawayn,1973-08-07
1971,Wava Batz,1985-01-11
1972,Hellen Jones,1966-09-22
1973,Nathanial Sawayn,1973-03-31
1974,Delta Jacobson,1985-07-03
1975,Jovany Armstrong,1975-02-09
1976,Gia Turcotte,1973-01-07
1977,Timmothy Smitham,1978-03-20
1978,Flavio Reilly,1952-12-31
1979,Asha Dooley,1985-03-23
1980,Jordi Powlowski,1951-10-12
1981,Augustus Littel,1998-10-22
1982,Burley Hyatt,1953-05-18
1983,Major Bradtke,1993-06-15
1984,Margret Hartmann,1975-01-31
1985,Louvenia Schuster,1971-05-24
1986,Laurie Keeling,1955-10-01
1987,Treva Ullrich,1992-05-11
1988,Jerel Ryan,1956-02-10
1989,Deondre Treutel,1959-06-21
1990,Patience Windler,1976-03-31
1991,Aglae Cruickshank,1961-03-05
1992,Reyes Marquardt,1970-06-21
1993,Kyra Walsh,1996-08-04
1994,Deonte Willms,1954-09-02
1995,Rafaela Koelpin,1982-06-07
1996,Marcelle Hartmann,1951-05-28
1997,Holden West,1981-06-24
1998,Arianna Greenfelder,1966-10-13
1999,Meaghan Block,1974-05-11
2000,Modesta Wolff,1958-06-21
2001,Larry Emmerich,1967-02-05
2002,Tillman Walker,1976-05-30
2003,Flo Johns,1951-07-05
2004,Alphonso Boehm,1950-11-16
2005,Lorenzo Hoeger,1961-08-14
2006,Orland Green,1974-01-26
2007,Theo Sporer,1992-12-26
2008,Elisa Feil,1967-11-26
2009,Thora Bartell,1996-01-25
2010,Lera Bradtke,1956-02-20
2011,Imani Effertz,1986-06-05
2012,Martine Moen,1969-12-23
2013,Colt Cole,1984-04-15
2014,Fernando Wehner,1973-09-24
2015,Itzel Langosh,1965-02-16
2016,Justine Little,1980-09-08
2017,Clement Fay,1953-11-28
2018,Cesar O'Hara,1968-11-05
2019,Eleonore Satterfield,1970-08-03
2020,Chase Kozey,1971-04-03
2021,Jocelyn Armstrong,1984-05-22
2022,Mazie Schowalter,1965-07-10
2023,Dallin Deckow,1967-06-30
2024,Gaston Schulist,1970-03-13
2025,Gerhard Kreiger,1956-08-24
2026,Madaline Parker,1961-04-02
2027,Brandt Brakus,1967-05-11
2028,Maya Johnson,1965-10-09
2029,Rosalind Thompson,1968-11-23
2030,Turner Morar,1969-02-15
2031,Theodore Graham,1992-10-04
2032,Bailey Satterfield,1983-10-16
2033,Marcel Lakin,1962-02-10
2034,Valentine Kuhlman,1985-02-16
2035,Selena Buckridge,1956-03-20
2036,Kallie Schimmel,1976-01-07
2037,Christine Cremin,1959-05-30
2038,Tess Abshire,1973-02-21
2039,Elwin Sipes,1961-02-23
2040,Jana Lueilwitz,1975-05-01
2041,Jasen Bayer,1963-08-09
2042,Abdiel Bogan,1951-03-04
2043,Cheyanne Becker,1951-11-08
2044,Raoul Wehner,1976-12-09
2045,Camden Heathcote,1952-10-25
2046,Efren O'Hara,1995-12-20
2047,Pauline Rogahn,1971-06-16
2048,Milan Weissnat,1964-03-17
2049,Augusta Wolff,1997-05-23
2050,Kacie Collier,1959-02-14
2051,Emmanuel Parker,1985-02-09
2052,Jaylen Pfannerstill,1951-11-24
2053,Elinor Lakin,1976-10-01
2054,Kyla Fahey,1972-06-16
2055,Kiera Larson,1979-06-12
2056,Frankie Harber,1996-08-25
2057,Delmer Bahringer,1972-08-13
2058,Britney Moore,1967-10-01
2059,Hilma Crooks,1972-10-18
2060,Tyrell Daugherty,1976-02-15
2061,Peter Kris,1973-03-10
2062,Derek Marquardt,1954-04-08
2063,Jennyfer Hauck,1961-10-18
2064,Guiseppe King,1965-07-20
2065,Keagan Donnelly,1963-07-19
2066,Jules Zulauf,1969-08-11
2067,Marquise Beier,1992-10-22
2068,Sierra Stamm,1969-03-17
2069,Evalyn Kling,1958-03-19
2070,Margarett McDermott,1970-12-13
2071,Karlee Gutkowski,1984-10-22
2072,Della Krajcik,1996-12-17
2073,Emie Bosco,1980-03-10
2074,Rigoberto Fahey,1968-12-01
2075,Kaela Kris,1978-04-07
2076,Adrienne Windler,1952-06-11
2077,Lemuel Zulauf,1962-09-25
2078,Rupert Lebsack,1957-08-06
2079,Cora Pagac,1975-03-18
2080,Travon Effertz,1991-09-05
2081,Hiram Wehner,1989-11-03
2082,Halle Heaney,1967-08-04
2083,Nathan Nolan,1973-05-18
2084,Amelia Toy,1953-11-22
2085,Bettye Dickens,1971-10-26
2086,Johan Ratke,1968-09-17
2087,Maximillia Herzog,1963-09-01
2088,Joannie Beer,1979-12-24
2089,Ken Bergnaum,1952-12-24
2090,Providenci Hane,1999-10-11
2091,Kristin Dickens,1954-02-16
2092,Joanny Haag,1961-10-16
2093,Bethel Bauch,1980-07-27
2094,Merl Grant,1986-07-30
2095,Jacinto Sporer,1999-03-26
2096,Johnathan Roob,1958-10-14
2097,Gwen Dooley,1983-10-24
2098,Ona Schaefer,1989-05-08
2099,Fredrick Lind,1995-01-09
2100,Robert Douglas,1958-12-27
2101,Harry Willms,1955-05-27
2102,Norbert Hagenes,1977-10-31
2103,Willow Vandervort,1981-02-25
2104,Brandyn Rolfson,1981-07-10
2105,Willie Wisozk,1988-04-25
2106,Kelley Hermiston,1992-08-21
2107,Earnestine Beer,1983-06-21
2108,Leif Pfeffer,1954-06-04
2109,Era Kulas,1990-12-07
2110,Mallie Kilback,1995-05-31
2111,Winona Doyle,1980-06-19
2112,Durward Leuschke,1964-01-02
2113,Ricky Bednar,1988-11-09
2114,Rosa Dicki,1970-03-22
2115,Lazaro Heidenreich,1975-07-28
2116,Wendell Leffler,1989-03-29
2117,Nya Lockman,1979-05-27
2118,Carissa Corwin,1955-07-09
2119,Leopoldo Nicolas,1993-04-09
2120,Adrienne Koch,1980-04-29
2121,Keira Kemmer,1951-04-12
2122,Zachariah Welch,1959-06-21
2123,Aylin Bashirian,1972-05-01
2124,Jerrold Mosciski,1990-12-21
2125,Joan Morar,1955-10-24
2126,Sylvia Graham,1988-07-29
2127,Eryn Gaylord,1966-05-08
2128,Julian Johnson,1956-02-07
2129,Angie Collier,1961-11-06
2130,Oleta Crist,1974-04-17
2131,Ben Veum,1978-10-19
2132,Domenica McClure,1990-02-23
2133,Brooks Kreiger,1982-12-01
2134,Will Labadie,1959-07-21
2135,Brayan Heaney,1980-04-22
2136,Lonny Rice,1989-10-28
2137,Hans Smitham,1957-02-07
2138,Fabian Marvin,1953-12-15
2139,Akeem MacGyver,1970-05-18
2140,May Bogan,1991-09-25
2141,Sherman Beer,1988-05-01
2142,Samson Balistreri,1957-07-31
2143,Maurice Effertz,1958-04-18
2144,Ryley Stoltenberg,1996-06-19
2145,Moriah Schaden,1987-03-01
2146,Carmelo Dietrich,1981-05-07
2147,Katlynn Botsford,1990-12-17
2148,Leon Reichert,1956-06-15
2149,Jarrett Beahan,1960-10-19
2150,Ruthe Sanford,1964-09-09
2151,Eloise Lemke,1977-08-10
2152,Rocky Mueller,1994-10-02
2153,Quentin Beatty,1977-03-11
2154,Zachary Dare,1966-02-05
2155,Braeden Reilly,1977-10-19
2156,Garry Towne,1999-05-01
2157,William Kozey,1993-08-11
2158,Ethelyn Fahey,1983-09-08
2159,Aurore Barton,1972-02-19
2160,Nels Bogan,1965-09-12
2161,Darwin Jast,1983-06-25
2162,Lottie Halvorson,1950-09-16
2163,Alex West,1974-01-16
2164,Mae Wiegand,1959-12-13
2165,Annamae Turcotte,1959-10-13
2166,May Lebsack,1961-04-06
2167,Alfredo Bruen,1971-03-31
2168,Mario Heaney,1985-05-02
2169,Joyce Casper,1978-02-01
2170,Major Fahey,1965-04-27
2171,Lue Watsica,1974-04-05
2172,Gaston Fritsch,1986-03-27
2173,Evan Huels,1963-01-27
2174,Asha Schamberger,1988-02-08
2175,Antonette Kuvalis,1955-12-29
2176,Consuelo Gibson,1978-08-03
2177,Shyann Torp,1989-11-07
2178,Luna Parker,1987-09-18
2179,Nelle Legros,1966-10-02
2180,Annalise Volkman,1973-09-30
2181,Judd Ebert,1984-04-25
2182,Damion Volkman,1978-01-20
2183,Audreanne Jenkins,1960-05-26
2184,Salma Thiel,1973-06-17
2185,Shannon Waelchi,1972-07-20
2186,Bessie Olson,1976-11-23
2187,Bruce Hartmann,1956-03-16
2188,Cesar Cremin,1998-05-27
2189,Lia Hammes,1996-01-26
2190,Nyasia Weissnat,1990-03-30
2191,Raina Waters,1995-03-23
2192,Christ Lueilwitz,1995-05-28
2193,Trent Altenwerth,1966-04-01
2194,Nyasia Metz,1956-09-16
2195,Keagan Huel,1957-10-27
2196,Jalon Hegmann,1966-04-30
2197,Curtis Orn,1979-06-13
2198,Electa Schmeler,1995-01-15
2199,Ora Ferry,1952-04-11
2200,Creola Quigley,1999-02-24
2201,Dejon Schiller,1967-07-24
2202,Dora Ritchie,1960-02-01
2203,Lisa Green,1969-07-06
2204,Maya Kozey,1983-04-13
2205,Darrin Hand,1963-02-09
2206,Rebeka Nolan,1959-03-18
2207,America Farrell,1981-06-26
2208,Janick Gaylord,1968-01-08
2209,Queenie Zieme,1959-04-12
2210,Saige Morissette,1955-04-30
2211,Krystina Mills,1972-04-25
2212,Maureen Fadel,1975-07-28
2213,Savanah Batz,1993-03-26
2214,Gloria Hirthe,1965-11-17
2215,Vito Volkman,1978-04-02
2216,Spencer Auer,1984-03-05
2217,Blair Lueilwitz,1963-11-23
2218,Shaniya Bernier,1991-05-29
2219,Zoila Orn,1953-06-15
2220,Amparo Considine,1959-02-16
2221,Giovani Walter,1984-05-14
2222,Westley Spinka,1984-02-06
2223,Camden Bartoletti,1983-09-20
2224,Ludwig Towne,1991-06-25
2225,Spencer Konopelski,1999-08-12
2226,Braden Dach,1955-08-09
2227,Estrella Grady,1961-07-24
2228,Eliza Gibson,1963-12-15
2229,Juliana Hegmann,1989-03-26
2230,Adolphus Bogan,1983-07-15
2231,Penelope Strosin,1965-06-22
2232,Vaughn Wilderman,1965-02-20
2233,Jaquan Aufderhar,1998-11-24
2234,Sandra Tillman,1981-08-10
2235,Buck Herman,1954-06-13
2236,Kiel Homenick,1987-04-03
2237,Chaya Harber,1955-12-05
2238,Jakayla Stracke,1971-07-31
2239,Wilhelmine Hansen,1967-11-27
2240,Michael Sipes,1960-12-29
2241,Imogene Lowe,1990-10-08
2242,Joanny Hermann,1962-06-18
2243,Alexandro Grady,1985-12-13
2244,Baby Murphy,1952-08-20
2245,Adonis Rath,1996-11-08
2246,Mazie Emard,1955-07-01
2247,Carmen Mohr,1993-10-20
2248,Gust Weissnat,1977-09-28
2249,River Feil,1967-03-12
2250,Shawn Robel,1984-02-01
2251,Arvid Watsica,1986-04-01
2252,Deshaun Kohler,1955-08-19
2253,Camylle Orn,1951-06-28
2254,Amiya Weissnat,1960-02-12
2255,Kaden Wolff,1951-02-10
2256,Elisabeth Hilll,1973-10-21
2257,Jarrett Volkman,1973-02-02
2258,Murphy Wunsch,1980-10-13
